Identifier,Text,Source,Type,TimeStamp
cleaned_content.txt_214,"If you have not already received a notice from your parents plan that your dependent status is about to end, you should notify them that you are turning 26.
Your parents plan must then send you a notice of your right to elect COBRA.
You have 60 days from the latter of that notice or the date dependent coverage ends to elect or decline COBRA coverage.
If you elect COBRA, you have up to 45 days to pay the first premium (COBRA coverage will be effective on the first day after your dependent coverage ended, so the first premium will cover the time retroactive to that date.)
If you dont make the first payment on time, your COBRA election will not take effect.
Once you elect COBRA and pay the first premium, you will not be eligible to apply for a Marketplace plan with tax credits until the next Open Enrollment period.
Even though COBRA lasts 36 months, you do have the option of dropping it earlier if you become eligible for other coverage.
The Marketplace is another option to consider.
Premium tax credits subsidize the cost of Marketplace coverage if your annual income is at least as high as the federal poverty level ($13,590 for a single person in 2023), so for many young adults, this option may be more affordable.
Generally people can only apply for Marketplace coverage during Open Enrollment.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_215,"Generally people can only apply for Marketplace coverage during Open Enrollment.
However, loss of dependent status under your parents plan is a qualifying event that makes you eligible for a special enrollment period (SEP).
Your SEP lasts 60 days from the date of your qualifying event (the day your parents coverage ends) but when the coverage loss can be anticipated, you can also apply for new coverage up to 60 days before your qualifying event.
Acting early makes it more likely you wont have a gap in coverage.
You can apply for Marketplace coverage on your own or ask for help from a Navigator or other Marketplace assister program.
Indicate on the Marketplace website that you are applying for coverage during a SEP and make your plan selection.
In federal Marketplace states, you will be required to provide proof of your qualifying event before your new coverage will take effect.
For example, if you were also eligible for COBRA under your parents plan, submitting a copy of your COBRA notice can document your eligibility for the SEP.  Healthcare.gov will give you 30 days from the date you select your new plan to provide proof of your other coverage loss.
It is very important to act quickly to complete this verification process.
If you do not submit the required documentation within 30 days, your plan selection may be cancelled.
You can restart your application for an SEP if your qualifying event was less than 60 days ago.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_216,"You can restart your application for an SEP if your qualifying event was less than 60 days ago.
Finally, if your income is very low, you might qualify for Medicaid.
Most states have extended Medicaid eligibility to cover adults with current monthly income up to 138% of the federal poverty level (a monthly income of about $1,563 for a single person in 2023.)
Medicaid is open for enrollment year-round.
You can also apply for Medicaid through the Marketplace and can get help with your application from a Navigator or other in-person assistance program.""
""Q: My parents are self-employed and buy coverage through the Marketplace.
They earn too much to qualify for subsidies.
Im 24 and only earn $30,000 a year (about 220% of FPL.)
My parents dont claim me as a tax dependent, I file my own return.
Can I be covered as a dependent under their Marketplace policy?
If so, can I qualify for a premium tax credit and apply that to their premium?
What about cost sharing subsidies?
"",""A: You can be covered as a dependent up to age 26 on your parents Marketplace policy.
If your parents dont claim you as a tax dependent (and you file independently), then your eligibility for premium tax credits will be based on your income alone.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_217,"Some state-run marketplaces can calculate premium tax credits separately for family policies that cover two tax households.  However, so far, the federal marketplace (HealthCare.gov) has not been able to accommodate two tax households enrolling on one application.
As a result, many young adults will simply enroll in their own separate policy.
Check with your marketplace for more information.
With your income at roughly 220% FPL, you will qualify for a premium tax credit.
If you enroll in your parents plan, the marketplace may let you elect to have your premium tax credit paid directly to your parents insurer each month; otherwise you can claim the premium tax credit later on your tax return when you file.
With an income of 220% FPL, you would also be eligible for cost sharing subsidies if you enroll in a Silver plan.
These cost-sharing reduction (CSR) plans modify Silver plans to reduce the deductibles and copays that would otherwise apply.
However, in family policies that cover people in different tax households, eligibility for cost sharing subsidies will be based on the tax household that is least eligible.
Because your parents are not eligible for cost sharing reductions, you would not be able to receive these subsidies under their plan; you would need to enroll in a separate silver marketplace plan to access the cost sharing subsidies.""",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_218,"Q: What is a Catastrophic Health Plan?,""A: A Catastrophic plan is a qualified health plan offered through the Marketplace that covers essential health benefits and requires the highest level of cost sharing allowable for essential health benefits.
In 2023, under a catastrophic policy, the annual deductible for covered services is $9,100 for an individual (twice that amount for a family policy.)
After you have satisfied the deductible, the plan will pay 100% for covered essential health benefit services that you receive from in-network providers for the remainder of the year.
Catastrophic policies may also be sold by insurers outside of the health insurance Marketplace.""
Q: Who can buy a Catastrophic Plan?,""A: In general, only young adults under the age of 30 are eligible to buy a catastrophic plan.
However, older adults can buy a catastrophic plan if no other qualified health plan offered through the Marketplace in 2023 would cost less than 8.17% of income.""
""Q: If I qualify for a premium tax credit, can I use that to reduce my cost of a Catastrophic Plan?
"",A: No.
Catastrophic health plans are not eligible for premium tax credits or cost sharing reductions.
Q: I heard that plans have to cover preventive services without cost sharing.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_219,"Q: I heard that plans have to cover preventive services without cost sharing.
Does this include every preventive service and are there any limits to what is covered?,""A: Your plan is required to cover a wide range of preventive services and may not impose cost-sharing (such as deductibles, copayments, or co-insurance)if you are enrolled in an ACA-compliant, non-grandfathered plan, including plans offered through the health insurance Marketplace.
The ACA requires private plans to provide coverage for services under four broad categories: evidence-based screenings and counseling, routine immunizations, childhood preventive services, and preventive services for women.
So long as the preventive service is performed by an in-network provider, is not billed separately from the office visit, and is the main reason for the office visit, then the visit and the preventive service will be covered by the insurer without cost-sharing.
If you are covered by a plan that was in effect on or before March 23, 2010, it may be a grandfathered plan. These plans are not required to cover preventive services without cost sharing.
If you are not sure if your plan is grandfathered, check with your employer or your insurance plan.
In addition, short-term health insurance policies do not have to provide benefits required by the ACA and may not cover preventive services.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_220,"Health care sharing ministries, which are membership groups usually affiliated with a religion that help members pay for health care (not insurance), are also not subject to ACA benefit requirements.""
Q: Are there any preventive services for women specifically?,""A: The ACA includes a number of preventive services for women that ACA-compliant, non-grandfathered private plans are required to cover without cost sharing.
Preventive services include: counseling and screening services including prenatal and preconception care; breast and cervical cancer screening; genetic counseling and testing for women at high risk of breast cancer; Chlamydia and Gonorrhea screening and counseling for high risk women; at least one well woman visit a year; contraceptive counseling, services and supplies including prescriptions for FDA-approved, prescribed contraceptives; breastfeeding counseling and support services including breast pump rental; and intimate partner violence screening and counseling.
So long as the preventive service is performed by an in-network provider, is not billed separately from the office visit, and is the main reason for the office visit, then the visit and the preventive service will be covered by the insurer without cost sharing.
If you are enrolled in an employer plan and the employer has a religious or moral objection to contraceptives, your plan may not include contraceptive coverage.
Short-term health insurance policies do not have to provide benefits required by the ACA and may not cover preventive services.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_221,"Health care sharing ministries, which are membership groups usually affiliated with a religion that help members pay for health care (not insurance), are also not subject to ACA benefit requirements.""
Q: I am 35 and I think that I am at higher risk for breast cancer because my mother had it.
What services must my insurer cover?,""A: You should consult with your provider if you believe you are at higher risk.
There are a number of breast cancer screenings and preventive services that insurers must cover for women.
If you are enrolled in an ACA-compliant, non-grandfathered plan, your insurance must pay for your provider to assess whether you have a have a family history that makes you at higher risk for certain genetic mutations that are associated with increased risk of breast cancer (BRCA1 and BRCA2).
If your provider determines that your family history makes you at increased risk for genetic mutations, your plan must cover the full cost of genetic counseling and genetic testing if recommended.
If you end up having one of these genetic mutations, your insurer is also required to cover the full cost of certain preventive medications which can greatly reduce your risk of getting breast or ovarian cancer.
Plans are required to cover a variety of services related to breast cancer prevention, but the rules vary by age and risk status for the different services.
Plans are required to cover screening mammography every one to two years for women age 40  74 years.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_222,"Since you are under age 40, federal rules do not specify whether your plan must cover the costs of the screening mammogram without cost sharing.
However, plans are required to cover preventive medications and genetic screening services for women of younger ages who are at higher risk for breast cancer.
You would need to talk to a clinician about whether these services would be beneficial to you.
If your provider recommends them based on your family history or other risk factors, then you should be eligible for full coverage.
Short-term health insurance policies do not have to provide benefits required by the ACA, including preventive services such as mammography.
Health care sharing ministries, which are membership groups usually affiliated with a religion that help members pay for health care (not insurance), are also not subject to ACA benefit requirements.""
Q: I am purchasing health insurance in my states health insurance Marketplace.
Is my plan required to cover contraceptives without cost?,""A: Yes, your plan must cover the full range of FDA-approved, cleared, or granted prescribed contraceptive methods for women without cost sharing, but can require that you choose a provider within the network.
If your plan says that the specific method your provider says is medically necessary is not covered without cost-sharing, then you should appeal the decision with your providers help.
Your plan is required to have a simple and expedited appeal process.""",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_223,"Your plan is required to have a simple and expedited appeal process.""
Q: Does my employer plan have to cover all FDA-approved contraceptives with a prescription?,""A: Yes.
If your plan will not initially cover the method your provider recommends, you should ask your provider to request a waiver or exception from your insurance plan.
However, if you are enrolled in an employer plan, and the employer has a religious or moral objection to contraceptives, your plan might not include contraceptive coverage.
Short-term health insurance policies do not have to provide benefits required by the ACA, including contraceptive services.
Health care sharing ministries, which are membership groups usually affiliated with a religion that help members pay for health care (not insurance), are also not subject to ACA benefit requirements.""
""Q: I bought emergency contraception over-the-counter (OTC) at my pharmacy and thought it would be covered by my insurance, but I ended up having to pay the full cost out-of-pocket.
Why wasnt it covered by my insurance?
"",""A: Emergency contraception is one of the 18 FDA-approved methods for women that is covered by ACA-compliant plans, but it has to be prescribed by a health care provider.
If you dont have a prescription, you will likely have to pay the full cost out-of-pocket.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_224,"If you dont have a prescription, you will likely have to pay the full cost out-of-pocket.
However, if you get a prescription from your provider for emergency contraception,  bring the over-the-counter emergency contraception to the pharmacist and ask them to bill your insurance; your insurance should cover it without cost sharing.
If you are enrolled in an employer plan, and the employer has a religious or moral objection to contraceptives, your plan may not include emergency contraceptive coverage.""
""Q: I have employer-based coverage and I know my plan is not grandfathered. Yet, when I recently filled my prescription for birth control pills, I was charged a co-payment.
Arent those plans required to cover all contraceptives without cost sharing now?
"",""A: Most non-grandfathered plans (plans that started or made changes after March 23, 2010) must cover contraceptives and related services with no cost sharing when they are obtained through an in-network provider.
Plans must cover without cost-sharing any contraceptive services and FDA-approved, granted or cleared product that an individual and their attending provider have determined to be medically appropriate for the individual.
If your plan says that the method your provider has recommended for you is not covered without cost-sharing, ask your provider to help you request a waiver or exception from the insurance company.
The waiver or exception would allow you to use the brand name drug or device with no co-payment.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_225,"The waiver or exception would allow you to use the brand name drug or device with no co-payment.
However, if your employer has a religious or moral objection to contraceptives, you plan might not include contraceptive coverage.""
Q: I was told that my college insurance plan does not pay for contraceptives.
Can that be right?,""A: The rules affecting student health plans are complicated and depend on the type of plan your college or university may offer.
If your student health plan is fully-insured, it should cover all FDA-approved, cleared or granted contraceptive methods for women as prescribed, without cost sharing.
However, if your college or university has a religious or moral objection to providing contraceptive coverage, then it may have opted to have the insurance company provide the coverage directly to policyholders, or it may exclude contraceptive coverage.
If your college has a self-funded health plan, then it is not subject to requirements under the Affordable Care Act, including covering contraceptives with no cost sharing.
Ask your college if the plan is self-funded.
If it is self-funded, state laws may require some coverage of contraceptives.
Check with your State Insurance Department about the state law.
You may have other options as well.
If you are under 26, you should check if you are eligible as a dependent in your parents health plan.
You can also consider buying coverage on your own through the Marketplace.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_226,"You can also consider buying coverage on your own through the Marketplace.
If your income is at least 100% of the federal poverty level and you meet other requirements, you can qualify for premium tax credits; if your income is between 100% and 250% of the federal poverty level, you can also qualify for cost sharing reductions.
Alternatively, you might be eligible for Medicaid.
Check with your state Marketplace to find out if you meet the income and other eligibility standards to enroll in Medicaid coverage.""
Q: Ive been uninsured and just enrolled in a health plan through my Marketplace.
Ive been getting my birth control at a family planning clinic.
Will I still be able go there to get my birth control for free?,""A: It depends.
Your family planning clinic may be a covered provider in your new health plan network.
If so, you can continue to go there for your birth control without cost-sharing.
If your family planning clinic is not in the network, you may still qualify for free or reduced cost services from the clinic.
Check with your clinic for more information.""
""Q: My husband would like to get a vasectomy but when I checked with our insurer, they told me that the plan would cover my sterilization without cost-sharing but we would have to pay part of the costs for his procedure.
What is the reason for that?",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_227,"What is the reason for that?
"",""A: Contraceptives, including sterilization, are covered only for women as preventive services by ACA-compliant plans.
Since sterilization for men is not considered a preventive service under the Affordable Care Act, federal law does not require plans to cover vasectomies.
However, eight states (California, Illinois, Maryland, New Jersey, New Mexico, Oregon, Vermont and Washington) require state regulated health insurance plans to cover vasectomies at no cost to the patient.
Check with your State Department of Insurance for more information.""
Q: Do I need a referral to go to my OBGYN if I am enrolled in a non-grandfathered plan?,""A: If you are enrolled in a non-grandfathered plan, then you must be allowed to see your OBGYN without a referral.
Women in grandfathered plans and Medicaid may be able to schedule a visit with an OBGYN without a referral.
Check with your plan.""
Q: What services do plans have to cover for pregnancy?,""A: Federal law requires most employer and all ACA-compliant individual insurance plans, including those available through the Marketplaces, to cover maternity services including child birth and newborn care.
These plans also must cover prenatal visits and screenings, folic acid supplements, tobacco cessation counseling and interventions, and breastfeeding services without any cost-sharing because they are considered preventive services.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_228,"All state Medicaid programs cover maternity care without cost-sharing to low-income women who qualify for coverage.
Short-term health insurance policies do not have to provide benefits required by the ACA, such as preventive services and maternity care, and most short-term plans exclude maternity services.
Health care sharing ministries, which are membership groups usually affiliated with a religion that help members pay for health care (not insurance), are also not subject to ACA benefit requirements including maternity.""
Q: Im covered as a dependent under my parents plan and Im pregnant.
Will my parents plan cover my prenatal care and delivery?
Will my parents plan cover my baby after hes born?,""A: The rules are somewhat different depending on the plan your parent has.
If your parent is covered under a small employer plan (less than 50 workers) provided by an insurance company through the Marketplace or outside of the Marketplace, or under an individual policy that your parent purchased directly, then the plan is required to cover your prenatal care and delivery.
However, if your parent is covered under a group health plan offered by a large employer (50 or more workers), then the plan is only required to cover your prenatal care, but is not required to cover the delivery.
Medicaid covers prenatal and delivery services in all states.
You may be able to qualify for Medicaid on your own.
Your parents plan, regardless of the source, is generally not required to cover your child as a dependent.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_229,"You will need to obtain coverage for your baby.
Depending on your income, your child may be eligible for coverage under the Medicaid/CHIP program in your state.
Or, you can buy a family policy through the Marketplace and, depending on your income, you may be eligible for a premium tax credit and cost sharing subsidy to reduce your cost of that coverage.""
Q: I just found out that Im pregnant and my baby is due in March.
Can I enroll in a plan though the health insurance Marketplace?,""A: Yes.
However, you may only enroll during Open Enrollment period.
Once enrolled, your plan will be required to cover maternity services.
You may also qualify for a premium subsidy, depending on your family income and your eligibility for employer coverage.
Once born, you can add the baby to your plan.
Birth of a child is a qualifying event that allows you to enroll your baby in coverage, no matter when during the year the baby is born.
Your special enrollment period will last for 60 days from the date of birth.
Adding the baby will change your plan premium; once you are a family of two, you will also probably be eligible for more financial help, assuming you qualify for premium tax credits.
Depending on your income and the state you reside in, you might also qualify for Medicaid.
There is not a limited open enrollment period for Medicaid, you can sign up at any time.""",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_230,"There is not a limited open enrollment period for Medicaid, you can sign up at any time.""
Q: I am pregnant and plan to breastfeed my baby.
How does the ACA affect breastfeeding services?,""A: The ACA requires that all new ACA-compliant plans, including those in the employer market, individual market, and health insurance Marketplaces, cover lactation counseling and breast pump rental without any charge.
Check your plan details to find out the specific number of counseling sessions and types of breast pump that are covered, or if your plan covers purchase of a breast pump.
If you are nursing and work for a large employer (50 or more employees), your employer must provide access to a private room (that is not a bathroom) and break time for you to express milk.
Short-term health insurance policies do not have to provide benefits required by the ACA, including breastfeeding services.
Health care sharing ministries, which are membership groups usually affiliated with a religion that help members pay for health care (not insurance), are also not subject to ACA benefit requirements, including breastfeeding services.""
Q: I have been trying to get pregnant.
Do marketplace plans cover infertility services?,""A: Coverage of infertility services varies by state.
Some states have requirements that plans cover certain infertility services, but there is no national requirement for coverage of infertility services.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_231,"If you need these services and are shopping for coverage, check the plan details about coverage and out of pocket costs for infertility care.""
Q: How do I project my household size/income for next year if Im pregnant now?
Im married and this pregnancy will be our first child.
We want to find subsidized coverage in the Marketplace.,""A: During Open Enrollment, you and your spouse will apply as a household of two.
When the baby is born, you can update your family information with the Marketplace to reflect that you have become a household of three.
At that point, you will qualify for a larger premium tax credit, assuming your income stays the same.
Subsidies for a family of 3 are larger than for a family of 2 with the same income.
When you report your new family status to the Marketplace you will also have a 60-day special enrollment opportunity to add the baby to your plan and increase your advanced premium tax credit amount.
You will also have the option of enrolling your baby in a different plan.
However, you and your spouse generally will not be able to change health plans as a result of the newborn special enrollment period.""
Q: I am currently uninsured and plan to purchase coverage through the health insurance Marketplace.
Do the insurance plans in the Marketplace cover abortions?,""A: It depends on where you live and the specific plan you choose.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_232,"Some states allow plans in the Marketplace to cover all abortions and some states prohibit or limit plans coverage of abortion to certain cases.
In half the states, Marketplace plans are prohibited from offering coverage that includes abortion for any reason, or are restricted to covering abortions in very limited circumstances.
Check the plan details to find out whether your plan covers abortion services.""
Q: Does Medicaid cover abortions?,""A: It depends on where you live.
Because federal law only allows the use of federal funds for abortion in cases of rape, incest, or life endangerment of the pregnant person, in most states, Medicaid coverage for abortion is limited to these circumstances.
Many of these states have banned abortion and it may be difficult to locate a provider to obtain an abortion even in cases of rape and incest.
However, 16 states do go beyond this limit and use state funds to cover other abortions for people enrolled in Medicaid.""
Q: My partner and I are unmarried and we have two children.
How do we count our household size and income when we apply for subsidies in the Marketplace?
Can we buy one policy to cover the whole family?,""A: Assuming you are eligible for premium tax credits, the amount of your credit will be calculated based on how you file your taxes.
If, for example, you claim your partner and your children as tax dependents, you will be considered a household of four when you apply for subsidies.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_233,"As another example, if you and your partner file taxes separately and you each claim one of your children, you each will be considered as a household of two.
The income of each household would be evaluated separately to calculate eligibility for and the amount of premium tax credits and cost-sharing reductions.
Consult your tax adviser for more information about how to file your taxes.
As for the type of coverage your family can purchase, that may depend on where you live.
Some states recognize and register domestic partnerships.
In other states, domestic partnerships can be recognized and registered only in certain cities or counties.
Generally, insurers will offer family policies to married couples, but some may offer family policies to domestic partners who are not married.
If you buy one policy for the entire family, all the tax credits you are eligible for can be used to reduce the premium for that policy.
If you buy separate policies, you can allocate the premium tax credits across two plans.""
Q: My partner and I are unmarried.
Can we buy a policy that covers us both?
Are we counted as a household of two?,""A: The rules for premium tax credit eligibility will be the same in all states; however the type of policy you can buy will depend on where you live.
Because you are not married, you will be considered two separate households for the purposes of determining eligibility for premium tax credits and Medicaid.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_234,"Assuming that neither of you are claiming any dependents on your tax returns, you will each be considered as a household of one and your own income will be used to determine eligibility for premium tax credits and Medicaid as well as the amount of any premium tax credit and cost-sharing reduction you may qualify for.
If you are eligible for premium tax credits, you will each receive a separate determination of the amount of your credit and whether you are eligible for a cost-sharing reduction.
Whether you can use your credits to buy a family policy rather than two individual policies will depend on the offerings in your state Marketplace.""
""Q: Does being lesbian, gay, bisexual, or transgender (LGBT) affect my health insurance coverage and options?
What if I am married to my same-sex partner?
"",""A: You cannot be turned away or charged more for being lesbian, gay, bisexual, or transgendered.
You also cant be denied coverage or charged more because of any pre-existing health condition, such as your HIV status.
Insurers cant limit how much theyll spend on your medical care  over a year or over a lifetime.
Under the ACA, health programs that receive federal funding, such as Marketplace plans, Medicaid, and Medicare, among others, cannot discriminate based on sex.
The Biden administration has said it will include protections based on sexual orientation and gender identity under these sex nondiscrimination protections.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_235,"Details on how this explicitly applies to plans and coverage are forthcoming but the administration has said it will enforce these protections.
Notably though, the legal landscape is continuing to evolve, including with respect to the intersection of these protections and religious liberty protections for providers.
There are also other federal policies designed to protect you and your family.
Virtually all hospitals must now allow visitation by a same-sex partner (whether or not you are married) and same-sex partners must be afforded the same treatment as other spouses for long-term care, such as nursing home care under Medicaid.
In addition, same-sex couples (whether or not you are married) now have the same rights as others to name a representative to make medical decisions on a patients behalf.
Supreme Court Rulings on LGBT Issues and What They Mean for Your Health Coverage if you are LGBT:",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_236,"Beyond the protections under the ACA, the Supreme Courts  June 2015 ruling (in Obergefell v. Hodges) found that same-sex couples have the right to marry in all states, meaning that same-sex marriages are  recognized under federal and state law.
This has implications for the health care Marketplaces as well as for Medicaid and CHIP, Medicare, and coverage through your employer:",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_237,"Health Care Marketplace: Legally married same-sex couples can apply jointly for tax credits in the Marketplace.
These tax credits help you pay the costs of your health plan.
Tax credits are calculated based on your federal income tax filing, so marketplaces must recognize same-sex marriages and base eligibility on a married couples income.
In fact, married couples, including same-sex couples, must file a joint tax return to gain access to these tax credits.
If you are not married  if you are in a domestic partnership, a civil union, or another relationship  you may still be able to get these credits but will need to apply for them separately as individuals instead of as a couple; depending on your state Marketplace, you may be able to use your individual credits to buy a family policy rather than two individual policies.
Medicaid and CHIP: All states must recognize same-sex marriages when determining whether or not you meet your states income eligibility requirement for Medicaid and CHIP.
Medicare: If you are married to your same-sex partner, you may now qualify for Medicare coverage based on your spouses work history.
Health coverage through an employer: All federal employees, federal contractors, members of the military, veterans, and state employees who are legally married to a same-sex partner may now obtain spousal health benefits for their partner.
In addition, all health insurance issuers who offer coverage to opposite-sex spouses must also offer coverage to same-sex spouses.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_238,"Department of Veterans Affairs:  The VA recognizes same-sex marriages and will extend benefits to same-sex spouses of Veterans, including CHAMPVA health coverage, survivor compensation, and burial benefits""
Q: Can I buy a plan in the Marketplace if I dont have a green card?,""A: If you are not a U.S. citizen, a U.S. national, or an alien lawfully present in the U.S., you are not eligible to buy a plan on the health insurance Marketplace.
However, you can shop for health insurance outside of the Marketplace in the non-group market.
Insurers outside of the Marketplace are prohibited from turning you down based on your health status or your immigration status and must follow generally the same rules as plans in the Marketplace.
To obtain coverage, contact a state-licensed health insurance company or a licensed agent or broker.
Your state Department of Insurance can help you find one.  ""
""Q: My eligibility notice on healthcare.gov says I am eligible to buy a Marketplace plan, but the Marketplace cannot verify my immigration status.
What should I do?
"",""A: Healthcare.gov will try to verify your citizenship or immigration status in real time as you submit your application.
If it cant, you may see a notice online that says you are temporarily eligible to buy a marketplace plan, but you must submit additional information by a deadline.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_239,"If this happens, first check your application to be sure you correctly entered all requested identifying information, including your name, date of birth, social security number, or alien registration number.
If that is correct, there may be some other reason why the marketplace cannot verify your status using available online data.
This is called a data match inconsistency.  The online eligibility determination notice will tell you what additional documentation to provide and give instructions on how to upload it online or submit by mail.
Be sure to follow instructions and submit documents before the deadline, or the marketplace can terminate your coverage.
If you have problems with a data match inconsistency on healthcare.gov, contact a marketplace navigator for help.
Contact information for navigators and other assisters in healthcare.gov states is available at Find Local Help.
You can also find more information on healthcare.gov.""
Q: Can immigrants enroll in Medicaid or Childrens Health Insurance Program (CHIP) coverage?,""A: Most lawfully present immigrants who meet Medicaid and CHIP program requirements, such as income and state residency, can enroll in Medicaid or CHIP after they have been in the United States with qualified status for 5 years or more.
A list of qualified statuses can be found here.
Some groups of lawfully present immigrants do not have to wait five years before they may enroll in Medicaid and CHIP.
These include refugees, asylees, and other humanitarian immigrants; veterans and military families; and pregnant women and children in some states.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_240,"Some lawfully present immigrants who are authorized to work in the United States cannot enroll in Medicaid, even if they have been in the country for five or more years.
Undocumented immigrants may not enroll in Medicaid or CHIP coverage.""
Q: Can immigrants buy health insurance through the Health Insurance Marketplaces?,""A: Most lawfully present immigrants can buy health insurance through the Health Insurance Marketplaces.
This group includes lawfully present immigrants who cannot enroll in Medicaid based on immigration status, for example, because they are in the five-year waiting period for Medicaid or CHIP coverage.
Lawfully present non-immigrants, such as people with work (H1) and student visas, are also eligible to purchase Marketplace plans.
Undocumented immigrants may not purchase coverage through the Health Insurance Marketplaces.""
Q: Can immigrants get help paying premiums and/or cost-sharing for health insurance in the Marketplaces?,""A: Lawfully present immigrants can get tax credits to help pay premiums and cost-sharing for health insurance through the Marketplaces.
Like citizens, they can get premium tax credits that vary on a sliding scale, based on income.
Generally, people must have income at least as high as 100% of the federal poverty level to qualify for premium tax credits.
People can also qualify for cost sharing reductions if they make between 100% and 250% of the federal poverty level.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_241,"To get this help, they cannot be offered affordable health insurance through their job or be eligible for Medicaid.
Lawfully-present immigrants who make less than 100% of the federal poverty level also can get help paying premiums and cost sharing for coverage through the Marketplaces if they cannot enroll in Medicaid due to immigration status.
Many lawfully-present immigrants cannot enroll in Medicaid until they have been in the United States with qualified status for five or more years.
Undocumented immigrants cannot receive help paying for premiums or cost sharing for Marketplace coverage and may not buy health insurance through the Marketplaces even at full cost.""
""Q: Can family members in families with mixed immigration status, where some family members are citizens or lawfully present and others are undocumented, enroll in Medicaid or CHIP or receive help buying coverage through the Marketplaces?
"",""A: Citizen and lawfully present family members can get health insurance coverage through Medicaid, CHIP, and Marketplaces even if other family members are not lawfully present.
Family members who are not lawfully present, including undocumented immigrants, may apply for health insurance for citizen and lawfully present family members.
For example, an undocumented immigrant parent may apply for health insurance for a citizen child.
When a family with mixed immigration status applies for health insurance, it only has to give citizenship and immigration status for those family members applying for coverage.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_242,"Non-applicants, such as a parent applying for a child, do not have to provide citizenship or immigration status.
Non-applicants will be asked to provide a Social Security Number, but do not have to provide one unless the family is applying for help with costs for Marketplace coverage and the individual is the tax-filer for the household, and the individual has a SSN.
Federal and state laws protect the privacy of people who apply for or receive health care coverage or other public benefits.
Under these rules, federal and state Medicaid and CHIP and Marketplace agencies may share information with other government agencies only for purposes of administering their programs, with limited exceptions.
Healthcare.gov says on its website that information provided by applicants will not be used for immigration enforcement purposes.""
Q: How will an individuals citizenship and immigration status be checked?,""A: Only those individuals in a family who are applying for health insurance are required to provide citizenship and immigration status.
Applicants also must provide a Social Security Number if they have one.
Citizenship and immigration status for those applying for health insurance will be checked electronically with several systems, including the Social Security Administration, the Department of Homeland Security, and SAVE (Systematic Alien Verification for Entitlements).
If an individuals status cannot be checked through an electronic match, the individual can give other documentation of his or her status.
Federal and state laws protect the privacy of people who apply for or receive health care coverage or other public benefits.",https://www.healthcare.gov/,ACA,5/11/2023
cleaned_content.txt_243,"Under these rules, federal and state Medicaid and CHIP and Marketplace agencies may share information with other government agencies only for purposes of administering their programs, with limited exceptions.
Healthcare.gov says on its website that information provided by applicants will not be used for immigration enforcement purposes.""
""Q: Will getting health insurance through Medicaid, CHIP, or Health Insurance Marketplaces affect an individuals ability to obtain lawful permanent resident status or citizenship?
"",""A: Some people who apply for a green card (lawful permanent residence) or a visa to enter the U.S. must pass a public charge test  which looks at whether the person is likely to become primarily dependent on the federal government as demonstrated by the use of cash assistance programs for income maintenance or government-funded institutionalized long-term care.
In making this determination, immigration officials consider certain factors in their totality, including a persons age, family status, income and resources, health, education or skills, and their sponsors affidavit of support or contract.
If immigration officials determine that a person is likely to become a public charge in the future, they can deny that person permission to come to the U.S. or deny their application for a green card or lawful permanent resident status.
In 2021, the Biden Administration eliminated changes to the public charge test made by the Trump Administration.",https://www.healthcare.gov/,ACA,5/11/2023
